CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
Georgia,GEO,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,2015,16.4
Germany,DEU,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,2015,5.79306805520608
Germany,DEU,"Bird species, threatened",EN.BIR.THRD.NO,2015,11.0
Germany,DEU,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,2015,5.0
Germany,DEU,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2015,1.8
Germany,DEU,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,2015,8.0
Germany,DEU,Distance to frontier score (0=lowest performance to 100=frontier),IC.BUS.DFRN.XQ,2015,79.87
Germany,DEU,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,2015,15.0
Germany,DEU,"Fish species, threatened",EN.FSH.THRD.NO,2015,24.0
Germany,DEU,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2015,99.2
Germany,DEU,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2015,99.0
Germany,DEU,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2015,99.3
Germany,DEU,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2015,100.0
Germany,DEU,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2015,100.0
Germany,DEU,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2015,100.0
Germany,DEU,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,2015,21.2
Germany,DEU,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2015,0.00852045989664896
Germany,DEU,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2015,11700.0
Germany,DEU,"Mammal species, threatened",EN.MAM.THRD.NO,2015,4.0
Germany,DEU,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2015,6.0
Germany,DEU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2015,3.1
Germany,DEU,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,2015,2.8
Germany,DEU,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,2015,3.4
Germany,DEU,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2015,2.1
Germany,DEU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2015,3.7
Germany,DEU,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2015,3.4
Germany,DEU,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2015,4.1
Germany,DEU,Number of infant deaths,SH.DTH.IMRT,2015,2140.0
Germany,DEU,Number of maternal deaths,SH.MMR.DTHS,2015,42.0
Germany,DEU,Number of neonatal deaths,SH.DTH.NMRT,2015,1449.0
Germany,DEU,Number of under-five deaths,SH.DTH.MORT,2015,2545.0
Germany,DEU,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,2015,4.4
Germany,DEU,"Plant species (higher), threatened",EN.HPT.THRD.NO,2015,24.0
Germany,DEU,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,2015,100.0
Germany,DEU,Procedures to build a warehouse (number),IC.WRH.PROC,2015,8.0
Germany,DEU,Procedures to register property (number),IC.PRP.PROC,2015,5.0
Germany,DEU,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2015,23.2
Germany,DEU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2015,36.4500792393027
Germany,DEU,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,2015,1.6
Germany,DEU,Start-up procedures to register a business (number),IC.REG.PROC,2015,9.0
Germany,DEU,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2015,6.0
Germany,DEU,Tax payments (number),IC.TAX.PAYM,2015,9.0
Germany,DEU,Time required to build a warehouse (days),IC.WRH.DURS,2015,96.0
Germany,DEU,Time required to enforce a contract (days),IC.LGL.DURS,2015,429.0
Germany,DEU,Time required to get electricity (days),IC.ELC.TIME,2015,28.0
Germany,DEU,Time required to register property (days),IC.PRP.DURS,2015,39.0
Germany,DEU,Time required to start a business (days),IC.REG.DURS,2015,10.5
Germany,DEU,Time to prepare and pay taxes (hours),IC.TAX.DURS,2015,218.0
Germany,DEU,Time to resolve insolvency (years),IC.ISV.DURS,2015,1.2
Germany,DEU,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,2015,48.8
Ghana,GHA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,2015,13.5
Ghana,GHA,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,2015,11.2
Ghana,GHA,"Bird species, threatened",EN.BIR.THRD.NO,2015,20.0
Ghana,GHA,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,2015,7.0
Ghana,GHA,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2015,19.4
Ghana,GHA,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,2015,6.0
Ghana,GHA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,2015,2655578000.0
Ghana,GHA,Distance to frontier score (0=lowest performance to 100=frontier),IC.BUS.DFRN.XQ,2015,57.69
Ghana,GHA,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,2015,114.0
Ghana,GHA,"Fish species, threatened",EN.FSH.THRD.NO,2015,56.0
Ghana,GHA,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2015,14.9
Ghana,GHA,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2015,8.6
Ghana,GHA,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2015,20.2
Ghana,GHA,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2015,88.7
Ghana,GHA,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2015,84.0
Ghana,GHA,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2015,92.6
Ghana,GHA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2015,376699000.0
Ghana,GHA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,2015,6328000.0
Ghana,GHA,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,2015,14.7
Ghana,GHA,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2015,1.34487920620275
Ghana,GHA,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2015,74.0
Ghana,GHA,"Mammal species, threatened",EN.MAM.THRD.NO,2015,20.0
Ghana,GHA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2015,319.0
Ghana,GHA,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,2015,60.0
Ghana,GHA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2015,42.8
Ghana,GHA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,2015,38.2
Ghana,GHA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,2015,47.1
Ghana,GHA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2015,28.3
Ghana,GHA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2015,61.6
Ghana,GHA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2015,56.2
Ghana,GHA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2015,66.7
Ghana,GHA,Number of infant deaths,SH.DTH.IMRT,2015,38211.0
Ghana,GHA,Number of maternal deaths,SH.MMR.DTHS,2015,2800.0
Ghana,GHA,Number of neonatal deaths,SH.DTH.NMRT,2015,25402.0
Ghana,GHA,Number of under-five deaths,SH.DTH.MORT,2015,54061.0
Ghana,GHA,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,2015,0.0
Ghana,GHA,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,2015,65.55556666666669
Ghana,GHA,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,2015,86.6667
Ghana,GHA,"Plant species (higher), threatened",EN.HPT.THRD.NO,2015,119.0
Ghana,GHA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,2015,361948000.0
Ghana,GHA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,2015,701973000.0
Ghana,GHA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2015,74703000.0
Ghana,GHA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,2015,0.0
Ghana,GHA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,2015,205092000.0
Ghana,GHA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,2015,348860000.0
Ghana,GHA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,2015,959927000.0
Ghana,GHA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,2015,39685000.0
Ghana,GHA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2015,71651000.0
Ghana,GHA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,2015,455991000.0
Ghana,GHA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,2015,34560000.0
Ghana,GHA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,2015,433599000.0
Ghana,GHA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,2015,1157964000.0
Ghana,GHA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,2015,109263000.0
Ghana,GHA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,2015,9534000.0
Ghana,GHA,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,2015,537687000.0
Ghana,GHA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,2015,16331000.0
Ghana,GHA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2015,358394000.0
Ghana,GHA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,2015,1497614000.0
Ghana,GHA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,2015,261108000.0
Ghana,GHA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2015,791993000.0
Ghana,GHA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,2015,0.0
Ghana,GHA,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,2015,16.3
Ghana,GHA,Procedures to build a warehouse (number),IC.WRH.PROC,2015,15.0
Ghana,GHA,Procedures to register property (number),IC.PRP.PROC,2015,5.0
Ghana,GHA,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2015,18.0
Ghana,GHA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2015,10.909090909090901
Ghana,GHA,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,2015,0.0
Ghana,GHA,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,2015,50.0
Ghana,GHA,Start-up procedures to register a business (number),IC.REG.PROC,2015,8.0
Ghana,GHA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2015,7.0
Ghana,GHA,Tax payments (number),IC.TAX.PAYM,2015,33.0
Ghana,GHA,Time required to build a warehouse (days),IC.WRH.DURS,2015,216.0
Ghana,GHA,Time required to enforce a contract (days),IC.LGL.DURS,2015,710.0
Ghana,GHA,Time required to get electricity (days),IC.ELC.TIME,2015,79.0
Ghana,GHA,Time required to register property (days),IC.PRP.DURS,2015,46.0
Ghana,GHA,Time required to start a business (days),IC.REG.DURS,2015,14.0
Ghana,GHA,Time to prepare and pay taxes (hours),IC.TAX.DURS,2015,224.0
Ghana,GHA,Time to resolve insolvency (years),IC.ISV.DURS,2015,1.9
Ghana,GHA,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,2015,32.7
Greece,GRC,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,2015,7.670760440014019
Greece,GRC,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,2015,34.3527386292292
Greece,GRC,"Bird species, threatened",EN.BIR.THRD.NO,2015,16.0
Greece,GRC,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,2015,7.0
Greece,GRC,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2015,2.2
Greece,GRC,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,2015,7.0
Greece,GRC,Distance to frontier score (0=lowest performance to 100=frontier),IC.BUS.DFRN.XQ,2015,68.38
Greece,GRC,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,2015,60.0
Greece,GRC,"Fish species, threatened",EN.FSH.THRD.NO,2015,80.0
Greece,GRC,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2015,99.0
Greece,GRC,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2015,98.1
Greece,GRC,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2015,99.2
Greece,GRC,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2015,100.0
Greece,GRC,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2015,100.0
Greece,GRC,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2015,100.0
Greece,GRC,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,2015,29.3
Greece,GRC,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2015,0.00422204071228985
Greece,GRC,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2015,23700.0
Greece,GRC,"Mammal species, threatened",EN.MAM.THRD.NO,2015,10.0
Greece,GRC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2015,3.0
Greece,GRC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2015,3.6
Greece,GRC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,2015,3.3
Greece,GRC,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,2015,3.9
Greece,GRC,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2015,2.9
Greece,GRC,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2015,4.6
Greece,GRC,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2015,4.3
Greece,GRC,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2015,4.9
Greece,GRC,Number of infant deaths,SH.DTH.IMRT,2015,382.0
Greece,GRC,Number of maternal deaths,SH.MMR.DTHS,2015,3.0
Greece,GRC,Number of neonatal deaths,SH.DTH.NMRT,2015,307.0
Greece,GRC,Number of under-five deaths,SH.DTH.MORT,2015,489.0
Greece,GRC,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,2015,0.6
Greece,GRC,"Plant species (higher), threatened",EN.HPT.THRD.NO,2015,59.0
Greece,GRC,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,2015,81.2
Greece,GRC,Procedures to build a warehouse (number),IC.WRH.PROC,2015,18.0
Greece,GRC,Procedures to register property (number),IC.PRP.PROC,2015,10.0
Greece,GRC,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2015,19.7
Greece,GRC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2015,23.0
Greece,GRC,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,2015,0.0
Greece,GRC,Start-up procedures to register a business (number),IC.REG.PROC,2015,5.0
Greece,GRC,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2015,3.0
Greece,GRC,Tax payments (number),IC.TAX.PAYM,2015,8.0
Greece,GRC,Time required to build a warehouse (days),IC.WRH.DURS,2015,124.0
Greece,GRC,Time required to enforce a contract (days),IC.LGL.DURS,2015,1580.0
Greece,GRC,Time required to get electricity (days),IC.ELC.TIME,2015,51.0
Greece,GRC,Time required to register property (days),IC.PRP.DURS,2015,20.0
Greece,GRC,Time required to start a business (days),IC.REG.DURS,2015,13.0
Greece,GRC,Time to prepare and pay taxes (hours),IC.TAX.DURS,2015,193.0
Greece,GRC,Time to resolve insolvency (years),IC.ISV.DURS,2015,3.5
Greece,GRC,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,2015,49.6
Greenland,GRL,"Bird species, threatened",EN.BIR.THRD.NO,2015,3.0
Greenland,GRL,"Fish species, threatened",EN.FSH.THRD.NO,2015,9.0
Greenland,GRL,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2015,100.0
Greenland,GRL,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2015,100.0
Greenland,GRL,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2015,100.0
Greenland,GRL,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2015,100.0
Greenland,GRL,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2015,100.0
Greenland,GRL,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2015,100.0
Greenland,GRL,"Mammal species, threatened",EN.MAM.THRD.NO,2015,7.0
Greenland,GRL,"Plant species (higher), threatened",EN.HPT.THRD.NO,2015,1.0
Grenada,GRD,"Bird species, threatened",EN.BIR.THRD.NO,2015,1.0
Grenada,GRD,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,2015,4.0
Grenada,GRD,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2015,17.3
Grenada,GRD,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,2015,0.0
Grenada,GRD,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,2015,18568000.0
Grenada,GRD,Distance to frontier score (0=lowest performance to 100=frontier),IC.BUS.DFRN.XQ,2015,53.46
Grenada,GRD,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,2015,135.0
Grenada,GRD,"Fish species, threatened",EN.FSH.THRD.NO,2015,28.0
Grenada,GRD,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2015,98.0
Grenada,GRD,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2015,98.3
Grenada,GRD,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2015,97.5
Grenada,GRD,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2015,96.6
Grenada,GRD,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2015,95.3
Grenada,GRD,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2015,99.0
Grenada,GRD,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2015,5313000.0
Grenada,GRD,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,2015,0.0
Grenada,GRD,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,2015,5.6
Grenada,GRD,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,2015,0.0664674175903627
Grenada,GRD,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,2015,1500.0
Grenada,GRD,"Mammal species, threatened",EN.MAM.THRD.NO,2015,3.0
Grenada,GRD,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,2015,27.0
Grenada,GRD,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,2015,30.0
Grenada,GRD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2015,10.8
Grenada,GRD,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,2015,10.0
Grenada,GRD,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,2015,11.5
Grenada,GRD,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,2015,6.0
Grenada,GRD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2015,11.8
Grenada,GRD,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,2015,10.9
Grenada,GRD,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,2015,12.7
Grenada,GRD,Number of infant deaths,SH.DTH.IMRT,2015,21.0
Grenada,GRD,Number of maternal deaths,SH.MMR.DTHS,2015,1.0
Grenada,GRD,Number of neonatal deaths,SH.DTH.NMRT,2015,12.0
Grenada,GRD,Number of under-five deaths,SH.DTH.MORT,2015,24.0
Grenada,GRD,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,2015,12.1
Grenada,GRD,Overall level of statistical capacity (scale 0 - 100),IQ.SCI.OVRL,2015,51.1111333333333
Grenada,GRD,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,2015,63.3334
Grenada,GRD,"Plant species (higher), threatened",EN.HPT.THRD.NO,2015,3.0
Grenada,GRD,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,2015,4104000.0
Grenada,GRD,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,2015,2802000.0
Grenada,GRD,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2015,1198000.0
Grenada,GRD,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,2015,0.0
Grenada,GRD,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,2015,0.0
Grenada,GRD,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,2015,0.0
Grenada,GRD,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,2015,0.0
Grenada,GRD,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,2015,0.0
Grenada,GRD,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2015,11873000.0
Grenada,GRD,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,2015,15766000.0
Grenada,GRD,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,2015,4115000.0
Grenada,GRD,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,2015,15977000.0
Grenada,GRD,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,2015,18568000.0
Grenada,GRD,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,2015,5313000.0
Grenada,GRD,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,2015,0.0
Grenada,GRD,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,2015,0.0
Grenada,GRD,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,2015,0.0
Grenada,GRD,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2015,0.0
Grenada,GRD,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,2015,0.0
Grenada,GRD,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,2015,0.0
Grenada,GRD,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2015,15977000.0
Grenada,GRD,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,2015,0.0
Grenada,GRD,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,2015,0.0
Grenada,GRD,Procedures to build a warehouse (number),IC.WRH.PROC,2015,13.0
Grenada,GRD,Procedures to register property (number),IC.PRP.PROC,2015,8.0
Grenada,GRD,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,2015,27.6
Grenada,GRD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2015,33.3333333333333
Grenada,GRD,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,2015,0.0
Grenada,GRD,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,2015,60.0
Grenada,GRD,Start-up procedures to register a business (number),IC.REG.PROC,2015,6.0
Grenada,GRD,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2015,6.0
Grenada,GRD,Tax payments (number),IC.TAX.PAYM,2015,42.0
Grenada,GRD,Time required to build a warehouse (days),IC.WRH.DURS,2015,128.0
Grenada,GRD,Time required to enforce a contract (days),IC.LGL.DURS,2015,688.0
Grenada,GRD,Time required to get electricity (days),IC.ELC.TIME,2015,38.0
Grenada,GRD,Time required to register property (days),IC.PRP.DURS,2015,32.0
Grenada,GRD,Time required to start a business (days),IC.REG.DURS,2015,15.0
Grenada,GRD,Time to prepare and pay taxes (hours),IC.TAX.DURS,2015,140.0
Grenada,GRD,Total tax rate (% of commercial profits),IC.TAX.TOTL.CP.ZS,2015,45.3
Guam,GUM,"Bird species, threatened",EN.BIR.THRD.NO,2015,14.0
Guam,GUM,"Fish species, threatened",EN.FSH.THRD.NO,2015,11.0
Guam,GUM,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2015,89.8
Guam,GUM,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2015,89.8
Guam,GUM,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2015,89.8
Guam,GUM,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2015,99.5
Guam,GUM,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2015,99.5
Guam,GUM,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,2015,99.5
Guam,GUM,"Mammal species, threatened",EN.MAM.THRD.NO,2015,2.0
Guam,GUM,"Plant species (higher), threatened",EN.HPT.THRD.NO,2015,4.0
Guatemala,GTM,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,2015,7.02998047543458
Guatemala,GTM,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,2015,1.43988152073889
Guatemala,GTM,"Bird species, threatened",EN.BIR.THRD.NO,2015,14.0
Guatemala,GTM,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,2015,3.0
Guatemala,GTM,Cost of business start-up procedures (% of GNI per capita),IC.REG.COST.PC.ZS,2015,25.0
Guatemala,GTM,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,2015,7.0
Guatemala,GTM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,2015,233694000.0
Guatemala,GTM,Distance to frontier score (0=lowest performance to 100=frontier),IC.BUS.DFRN.XQ,2015,63.49
Guatemala,GTM,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,2015,81.0
Guatemala,GTM,"Fish species, threatened",EN.FSH.THRD.NO,2015,34.0
Guatemala,GTM,Improved sanitation facilities (% of population with access),SH.STA.ACSN,2015,63.9
Guatemala,GTM,"Improved sanitation facilities, rural (% of rural population with access)",SH.STA.ACSN.RU,2015,49.3
Guatemala,GTM,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,2015,77.5
Guatemala,GTM,Improved water source (% of population with access),SH.H2O.SAFE.ZS,2015,92.8
Guatemala,GTM,"Improved water source, rural (% of rural population with access)",SH.H2O.SAFE.RU.ZS,2015,86.8
